domainId,categoryId,categoryTitle,breadcrumb,mediaGroup,name,subName,pen,sel,reach,benchmarkPen
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Burberry,16.5,0.98,52831,16.836734693877553
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,Pomellato (jewelry),1.3,0.98,4305,1.326530612244898
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Rip Curl,0.5,0.98,1605,0.5102040816326531
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Alexander McQueen,3.7,0.97,11830,3.814432989690722
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Georg Jensen (artist),,1,0.97,3269,1.0309278350515465
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Nike Skateboarding,0.9,0.97,2971,0.9278350515463918
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Dolce & Gabbana,14.1,0.96,45296,14.6875
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Miu Miu,9.1,0.96,29229,9.479166666666666
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Reebok,5.1,0.96,16219,5.3125
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Luisa Via Roma (retailer),4.8,0.96,15325,5
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,Boucheron (jewelry),3.5,0.96,11281,3.6458333333333335
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Patagonia (clothing),3.1,0.96,9962,3.229166666666667
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Fila (company),2.6,0.96,8249,2.7083333333333335
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Foot Locker,1.7,0.96,5345,1.7708333333333333
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Air Force 1 (shoe),1.5,0.96,4698,1.5625
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Ariat,0.3,0.96,940,0.3125
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Hermès,26.2,0.95,84068,27.578947368421055
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Adidas,24.6,0.95,79072,25.894736842105267
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,ASICS,4.6,0.95,14747,4.842105263157895
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Missoni,2.2,0.95,6989,2.3157894736842106
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Christian Louboutin,1.8,0.95,5912,1.8947368421052633
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,Samsonite,1.6,0.95,5037,1.6842105263157896
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Cleveland Golf,0.8,0.95,2665,0.8421052631578948
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Ralph Lauren,12.9,0.94,41410,13.72340425531915
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Bottega Veneta,10.2,0.94,32730,10.851063829787234
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Yves Saint Laurent (designer),3.8,0.94,12052,4.042553191489362
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Lululemon Athletica,2.5,0.94,7891,2.6595744680851063
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Calvin Klein (fashion designer),2.4,0.94,7737,2.5531914893617023
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Dr. Martens,0.9,0.94,3016,0.9574468085106383
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Puma SE,3.5,0.93,11296,3.7634408602150535
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Marni (clothing),,1.9,0.93,6137,2.043010752688172
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,David Yurman (jewelry),1.3,0.93,4141,1.3978494623655913
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Umbro,0.6,0.93,1790,0.6451612903225806
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,REI (sporting goods),0.3,0.93,930,0.3225806451612903
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Yves Saint Laurent (brand),16.7,0.92,53612,18.152173913043477
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Balmain (fashion house),2.4,0.92,7840,2.6086956521739126
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Onitsuka Tiger,0.3,0.92,855,0.3260869565217391
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Christian Dior,17,0.91,54393,18.681318681318682
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Balenciaga,14.1,0.91,45352,15.494505494505493
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Lacoste,7.8,0.91,25055,8.571428571428571
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Skechers,1.4,0.91,4542,1.5384615384615383
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Fendi,14.2,0.9,45666,15.777777777777777
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Paco Rabanne,1.8,0.9,5860,2
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Bergdorf Goodman (retailer),,1.3,0.9,4230,1.4444444444444444
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,dinh van (jewelry),0.4,0.9,1411,0.4444444444444445
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Chanel,30,0.89,96166,33.70786516853933
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Tommy Hilfiger,15.2,0.89,48885,17.078651685393258
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Armani,12.7,0.89,40821,14.269662921348313
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Abercrombie & Fitch,1,0.89,3227,1.1235955056179776
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Thom Browne (fashion designer),,0.4,0.89,1125,0.44943820224719105
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,New Balance,8.2,0.88,26163,9.318181818181817
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Supreme (clothing),4.3,0.88,13707,4.886363636363636
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Guerlain,3.1,0.88,9882,3.522727272727273
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Carhartt,3,0.88,9517,3.409090909090909
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,J.Crew (apparel),1.7,0.88,5534,1.9318181818181817
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Ugg boots,1.6,0.88,5167,1.8181818181818183
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Le Coq Sportif,0.5,0.88,1468,0.5681818181818182
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Billionaire Boys Club (clothing retailer),0.3,0.88,910,0.3409090909090909
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Givenchy,10.5,0.87,33708,12.068965517241379
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Calvin Klein,9.8,0.87,31351,11.264367816091955
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,G-Star Raw,1.8,0.87,5714,2.0689655172413794
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Hollister Co.,0.7,0.87,2092,0.8045977011494252
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Jimmy Choo,4.1,0.86,13196,4.767441860465116
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Moschino,3.7,0.86,11745,4.302325581395349
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Converse (shoe company),1.9,0.86,6098,2.2093023255813953
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Dickies,1.5,0.86,4711,1.744186046511628
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Crocs,1.2,0.86,3817,1.3953488372093024
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Etro (fashion brand),,0.6,0.86,1875,0.6976744186046512
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Sportswear (activewear),32.4,0.85,103862,38.11764705882353
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Giorgio Armani,6.9,0.85,22110,8.11764705882353
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Prada,6.4,0.85,20594,7.529411764705883
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Guess (clothing),5.9,0.85,18844,6.9411764705882355
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Valentino Fashion Group (fashion brand),0.3,0.85,1036,0.35294117647058826
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Dress shirt (apparel),12.2,0.84,38991,14.523809523809524
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Louis Vuitton,7.2,0.84,23197,8.571428571428571
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Stussy,2.4,0.84,7567,2.857142857142857
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Shoes,Birkenstock,2.3,0.84,7490,2.738095238095238
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,A Bathing Ape (apparel),,1.9,0.84,6248,2.261904761904762
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Pepe Jeans,3.4,0.83,10963,4.096385542168675
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Beams (apparel),2.9,0.83,9437,3.4939759036144578
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Jean Paul Gaultier,1.6,0.83,5131,1.9277108433734942
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Macy's (retailer),,1.4,0.83,4438,1.686746987951807
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Superga (brand),0.3,0.82,886,0.36585365853658536
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Hoodie (apparel),14.6,0.81,46929,18.02469135802469
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Levi Strauss & Co.,8,0.81,25760,9.876543209876543
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Wrangler (jeans),3.2,0.8,10244,4
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Chloé (apparel),2.6,0.8,8229,3.25
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Carolina Herrera (fashion designer),1.9,0.8,6248,2.3749999999999996
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Champion (sportswear),1.8,0.8,5721,2.25
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Nightwear (apparel),10.1,0.79,32427,12.784810126582277
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Manish Malhotra,0.8,0.79,2674,1.0126582278481013
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,Damiani (jewelry company),0.4,0.79,1206,0.5063291139240507
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Gymshark,0.3,0.79,803,0.37974683544303794
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Urban Outfitters (retailer),4.2,0.78,13480,5.384615384615385
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Intimissimi,3.6,0.78,11443,4.615384615384615
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Victoria's Secret,3.6,0.78,11406,4.615384615384615
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Free People,,1.4,0.78,4405,1.7948717948717947
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Bloomingdale's (retailer),,0.8,0.78,2664,1.0256410256410258
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Oscar de la Renta,0.5,0.78,1667,0.641025641025641
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Footwear brands,,7,0.77,22427,9.09090909090909
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Michael Kors,5.6,0.77,18028,7.2727272727272725
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,The Kooples,0.8,0.77,2721,1.038961038961039
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Isabel Marant,5.1,0.76,16400,6.7105263157894735
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Marc Jacobs,2.8,0.76,8890,3.6842105263157894
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Free People,1.4,0.76,4355,1.8421052631578947
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Saks Fifth Avenue (retailer),,1.3,0.76,4077,1.7105263157894737
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Blouse (apparel),14.6,0.75,46961,19.466666666666665
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Pull & Bear,6.5,0.75,20758,8.666666666666666
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Primark,2.7,0.75,8726,3.6
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Neiman Marcus (retailer),,1.2,0.75,3929,1.5999999999999999
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,AllSaints,0.5,0.75,1699,0.6666666666666666
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Zara (retailer),16.9,0.74,54070,22.837837837837835
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Acne Studios,,5.2,0.74,16587,7.027027027027027
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Lee (jeans),2.6,0.74,8459,3.5135135135135136
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Lanvin (clothing),,1,0.74,3126,1.3513513513513513
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Sézane,4.6,0.73,14771,6.301369863013698
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Massimo Dutti,2.5,0.73,8033,3.4246575342465753
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,C&A,4.1,0.72,13141,5.694444444444444
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Oysho,2,0.72,6261,2.7777777777777777
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,Furla,0.5,0.72,1484,0.6944444444444444
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Bershka,7.4,0.71,23746,10.422535211267606
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Forever 21,3.4,0.71,10974,4.788732394366197
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Max Mara,2.3,0.71,7484,3.23943661971831
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Rick Owens (fashion designer),,1.2,0.71,3701,1.6901408450704225
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Mango (clothing),,8.3,0.69,26566,12.028985507246379
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Uniqlo,4.6,0.68,14842,6.76470588235294
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Topshop,1.2,0.68,3820,1.764705882352941
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,H&M,12.3,0.67,39540,18.35820895522388
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Fabletics,0.5,0.67,1501,0.7462686567164178
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Petit Bateau,2.2,0.66,7193,3.3333333333333335
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Anthropologie (apparel),0.8,0.66,2663,1.2121212121212122
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Chantelle (lingerie),1.5,0.65,4794,2.3076923076923075
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Stradivarius (Inditex),2.5,0.64,8108,3.90625
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,loewe (luxury goods),0.2,0.64,734,0.3125
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Comme des Garçons (apparel),,2.7,0.61,8630,4.426229508196721
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Tory Burch,1,0.61,3050,1.639344262295082
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Next plc,2.1,0.58,6680,3.620689655172414
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Kohl's (retailer),,0.2,0.55,791,0.36363636363636365
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Stella McCartney,2.5,0.54,8178,4.62962962962963
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Nordstrom (retailer),,0.9,0.53,2731,1.6981132075471699
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Gap Inc.,1.3,0.52,4092,2.5
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Sport Clothing,Element Skateboards,0.2,0.52,773,0.38461538461538464
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Roberto Cavalli,2.8,0.51,8883,5.490196078431372
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Diane von Fürstenberg (fashion designer),0.3,0.5,862,0.6
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Luxury clothing,Vera Wang,0.3,0.46,923,0.6521739130434782
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Casual clothing,Desigual,0.4,0.42,1173,0.9523809523809524
brands-relationship,brands-relationship-fashion,Fashion,Brands relationship > Fashion,Fashion & collectibles,Fashion accessories,Eastpak,0.3,0.42,1072,0.7142857142857143
brands-relationship,brands-relationship-flora-bama-lounge-package-oyster-bar,"Flora Bama (Lounge, Package, & Oyster Bar)","Brands relationship > Flora Bama (Lounge, Package, & Oyster Bar)","Food, drinks & hospitality","Flora Bama (Lounge, Package, & Oyster Bar)",,0.5,1.35,1702,0.37037037037037035
brands-relationship,brands-relationship-flora-bama-ole-river-grill,Flora Bama (Ole River Grill),Brands relationship > Flora Bama (Ole River Grill),"Food, drinks & hospitality",Flora Bama (Ole River Grill),,0.8,1.37,2685,0.583941605839416
brands-relationship,brands-relationship-flora-bama-yacht-club,Flora Bama (Yacht Club),Brands relationship > Flora Bama (Yacht Club),"Food, drinks & hospitality",Flora Bama (Yacht Club),,0.7,1.31,2405,0.5343511450381678
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Food Retailers,Sam's Club (food retailer),1.3,1.39,4328,0.9352517985611511
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Food Retailers,MOM's Organic Market,3.7,1.36,12017,2.7205882352941178
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Fast food,Freddie's,1.9,1.32,6196,1.4393939393939392
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Hale Groves,,0.5,1.31,1605,0.38167938931297707
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",ACME Smoked Fish,,0.3,1.31,1043,0.22900763358778625
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Luna Grill,,1.3,1.3,4324,1
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Food Retailers,Farm2Me,2,1.28,6528,1.5625
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,Lean Cuisine,0.7,1.27,2304,0.5511811023622046
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Healthy Food & food supplements,MaryRuth Organics,1.5,1.26,4912,1.1904761904761905
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,Jack's Pizza,1.2,1.26,3884,0.9523809523809523
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Healthy Food & food supplements,Unicity,0.5,1.26,1747,0.3968253968253968
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Dairy products,La Lechera,1.5,1.25,4752,1.2
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,Outshine,0.8,1.25,2454,0.64
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Vital Pursuit,,0.7,1.25,2217,0.5599999999999999
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,Tombstone Pizza,2.2,1.24,6936,1.774193548387097
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,Sweet Earth,0.9,1.23,2758,0.7317073170731707
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Dairy products,Abuelita,1,1.21,3368,0.8264462809917356
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Mario Camacho Foods,,4.8,1.2,15479,4
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,DiGiorno,4.2,1.19,13617,3.5294117647058827
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Fortune Fish & Gourmet,,3.3,1.19,10436,2.773109243697479
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Frozen foods,Hot Pockets,4.2,1.17,13575,3.5897435897435903
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Dairy products,Media Crema,2.9,1.16,9344,2.5
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Candies & Snacks,Get'ems,1.6,1.14,5068,1.4035087719298247
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Healthy Food & food supplements,AG1,0.3,1.13,843,0.26548672566371684
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality",Dairy products,NIDO,0.9,1.12,2975,0.8035714285714285
brands-relationship,brands-relationship-food,Food,Brands relationship > Food,"Food, drinks & hospitality","Sauces, dressings & condiments",H. J. Heinz Company,0.9,1.1,2880,0.8181818181818181
